Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775991750,30,,Aggregated,20.800000,0.000000,160,210,240,280,350,430,540,2200,2600,2800,2800,2555,0,160,204.13194442270247,39.143300000432646,2759.9957000002178,504.69158512720156
1775991751,30,,Aggregated,22.000000,0.000000,160,210,240,280,350,430,540,2200,2600,2800,2800,2577,0,160,203.4837523864983,39.143300000432646,2759.9957000002178,504.70779976717114
1775991752,30,,Aggregated,21.300000,0.000000,160,210,240,270,350,420,540,2200,2600,2800,2800,2596,0,160,202.71902550077246,39.143300000432646,2759.9957000002178,504.7426810477658
1775991753,30,,Aggregated,21.900000,0.000000,160,210,240,280,350,420,540,2200,2600,2800,2800,2621,0,160,203.43492079358958,39.143300000432646,2759.9957000002178,504.75734452499046
1775991754,30,,Aggregated,21.900000,0.000000,160,210,240,280,350,420,540,2200,2600,2800,2800,2640,0,160,202.8626983712142,39.143300000432646,2759.9957000002178,504.7416666666667
1775991755,30,,Aggregated,21.100000,0.000000,160,210,240,270,350,420,530,2200,2600,2800,2800,2664,0,160,202.61436066066227,39.143300000432646,2759.9957000002178,504.74737237237235
1775991756,30,,Aggregated,21.600000,0.000000,160,210,240,270,350,420,530,2200,2600,2800,2800,2683,0,160,201.99813902348407,39.143300000432646,2759.9957000002178,504.70778978755123
1775991757,30,,Aggregated,22.200000,0.000000,160,210,240,270,340,420,530,2100,2600,2800,2800,2702,0,160,201.52447594374834,39.143300000432646,2759.9957000002178,504.7094744633605
1775991758,30,,Aggregated,21.500000,0.000000,160,210,240,270,340,420,530,2100,2600,2800,2800,2726,0,160,200.77032446808772,39.143300000432646,2759.9957000002178,504.68121790168743
1775991759,30,,Aggregated,21.300000,0.000000,160,210,240,270,340,420,530,2100,2600,2800,2800,2750,0,160,200.18461509091406,39.143300000432646,2759.9957000002178,504.6541818181818
1775991760,30,,Aggregated,21.500000,0.000000,150,210,240,270,340,420,530,2100,2600,2800,2800,2767,0,150,199.55776461872446,39.143300000432646,2759.9957000002178,504.6628117094326
1775991761,30,,Aggregated,21.400000,0.000000,150,210,240,270,340,420,530,2100,2600,2800,2800,2790,0,150,199.0625047311836,39.143300000432646,2759.9957000002178,504.6659498207885
1775991762,30,,Aggregated,21.400000,0.000000,150,200,240,270,340,420,530,2100,2600,2800,2800,2812,0,150,198.3116003200579,39.143300000432646,2759.9957000002178,504.7030583214794
1775991763,30,,Aggregated,21.000000,0.000000,150,200,240,260,340,420,530,2100,2600,2800,2800,2836,0,150,197.6290650564206,39.143300000432646,2759.9957000002178,504.6773624823695
1775991764,30,,Aggregated,21.200000,0.000000,150,200,240,260,340,420,530,2100,2600,2800,2800,2854,0,150,196.9120306236894,39.143300000432646,2759.9957000002178,504.64926419060964
1775991765,30,,Aggregated,21.700000,0.000000,150,200,240,260,340,420,530,2100,2600,2800,2800,2877,0,150,196.5227444560348,39.143300000432646,2759.9957000002178,504.65658672228017
1775991766,30,,Aggregated,21.500000,0.000000,150,200,240,260,340,420,530,2100,2600,2800,2800,2899,0,150,196.4287361159068,39.143300000432646,2759.9957000002178,504.6512590548465
1775991767,30,,Aggregated,21.300000,0.000000,150,200,240,260,340,420,520,2100,2600,2800,2800,2919,0,150,195.5072186022688,39.143300000432646,2759.9957000002178,504.65399109284
1775991768,30,,Aggregated,21.400000,0.000000,150,200,240,260,340,410,520,2100,2600,2800,2800,2941,0,150,195.10940955457966,39.143300000432646,2759.9957000002178,504.64773886433187
1775991769,30,,Aggregated,21.600000,0.000000,150,200,230,260,340,410,520,2100,2600,2800,2800,2962,0,150,194.3392133355902,39.143300000432646,2759.9957000002178,504.6367319378798
1775991770,30,,Aggregated,21.300000,0.000000,150,200,230,260,330,410,520,2100,2600,2800,2800,2983,0,150,193.850753503189,39.143300000432646,2759.9957000002178,504.6453234998324
1775991771,30,,Aggregated,21.300000,0.000000,150,200,240,260,340,420,520,730,2600,2800,2800,3010,0,150,194.52530700996877,39.143300000432646,2759.9957000002178,504.67109634551497
1775991772,30,,Aggregated,21.600000,0.000000,150,200,230,260,340,410,520,730,2600,2800,2800,3031,0,150,193.7585975255713,39.143300000432646,2759.9957000002178,504.64896073903003
1775991773,30,,Aggregated,21.700000,0.000000,150,200,230,260,340,410,520,730,2600,2800,2800,3050,0,150,193.22367468852644,39.143300000432646,2759.9957000002178,504.65639344262297
1775991774,30,,Aggregated,21.700000,0.000000,150,200,230,260,340,410,520,730,2600,2800,2800,3068,0,150,192.7885307366374,39.143300000432646,2759.9957000002178,504.64797913950457
